Id,LotArea,LotShape,LandContour,Utilities,LotConfig,Slope,DwellClass,OverallQuality,OverallCondition,YearBuilt,ExteriorCondition,BasementCondition,TotalBSF,CentralAir,LowQualFinSF,LivingArea,FullBath,HalfBath,BedroomAbvGr,KitchenQuality,KitchenAbvGr,TotalRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,OpenPorchSF,MoSold,YrSold,SalePrice
824,9900,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1940,TA,TA,778,Y,0,1489,2,0,3,TA,1,7,1,Detchd,1,Y,0,0,7,2009,139500
825,11216,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2006,TA,Gd,1489,Y,0,1489,2,0,3,Gd,1,7,1,Attchd,2,Y,0,140,6,2006,232600
826,14803,4,Lvl,AllPub,Inside,Gtl,1Fam,10,5,2007,TA,TA,2078,Y,0,2084,2,0,2,Ex,1,7,1,Attchd,3,Y,0,45,6,2008,385000
827,6130,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1924,TA,TA,784,Y,0,784,1,0,2,Gd,1,5,0,NA,0,Y,0,0,5,2008,109500
830,2544,4,Lvl,AllPub,Inside,Gtl,Twnhs,7,5,2005,TA,TA,600,Y,80,1223,2,1,2,Gd,1,4,0,Detchd,2,Y,0,166,7,2006,147400
832,3180,4,Lvl,AllPub,Inside,Gtl,TwnhsE,7,5,2005,TA,TA,600,Y,80,1200,2,1,2,Gd,1,4,0,Detchd,2,Y,0,166,6,2006,151000
834,10004,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1964,TA,TA,1516,Y,0,1516,1,1,3,TA,1,6,0,Attchd,2,Y,0,0,2,2009,167000
835,7875,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1961,TA,TA,1144,Y,0,1144,1,0,3,TA,1,6,0,Attchd,2,Y,0,0,9,2008,139950
836,9600,4,Lvl,AllPub,Inside,Gtl,1Fam,4,7,1950,TA,TA,1067,Y,0,1067,2,0,2,Gd,1,4,0,Attchd,2,Y,0,0,2,2010,128000
837,8100,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1948,TA,TA,1559,Y,0,1559,1,0,2,TA,1,5,0,Detchd,2,Y,0,116,6,2007,153500
838,1680,4,Lvl,AllPub,Inside,Gtl,Twnhs,6,5,1973,TA,TA,483,Y,0,987,1,1,2,TA,1,5,0,Detchd,1,Y,0,0,11,2008,100000
839,9525,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1995,TA,TA,1099,Y,0,1099,1,1,3,Gd,1,6,0,Attchd,1,Y,0,0,6,2008,144000
840,11767,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1946,TA,TA,768,Y,0,1200,1,0,3,TA,1,6,0,Detchd,1,Y,0,0,5,2008,130500
842,10440,4,Lvl,AllPub,Inside,Gtl,1Fam,5,8,1904,TA,TA,650,Y,0,1539,2,0,3,Gd,1,8,1,Detchd,2,P,0,78,6,2008,157500
843,9020,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1966,TA,TA,1127,Y,0,1165,1,1,3,TA,1,6,0,Attchd,2,Y,0,129,5,2008,174900
844,8000,4,Lvl,AllPub,Corner,Gtl,Duplex,5,4,1961,TA,TA,1800,N,0,1800,2,0,6,TA,2,10,0,NA,0,Y,0,0,7,2007,141000
847,9317,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1993,TA,TA,740,Y,0,1775,2,1,3,Gd,1,7,1,Attchd,2,Y,0,72,7,2009,213000
850,9600,4,Lvl,AllPub,FR2,Gtl,1Fam,6,7,1976,Gd,TA,528,Y,0,1855,2,1,3,TA,1,7,1,Attchd,2,Y,0,100,8,2007,187000
851,4435,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,2003,TA,TA,848,Y,0,848,1,0,1,Gd,1,3,0,Attchd,2,Y,0,0,11,2007,131500
852,3196,4,Lvl,AllPub,Inside,Gtl,TwnhsE,8,5,2003,TA,TA,1273,Y,0,1456,2,0,2,Gd,1,7,1,Attchd,2,Y,0,20,5,2006,215000
853,7128,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1941,Gd,TA,918,Y,0,1646,2,0,4,TA,1,7,2,Detchd,1,Y,0,0,8,2007,164000
855,17920,4,Lvl,AllPub,Inside,Gtl,1Fam,5,4,1955,TA,TA,1763,Y,0,1779,1,1,3,TA,1,6,1,Attchd,2,Y,0,418,7,2006,170000
858,8125,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1994,TA,TA,702,Y,0,1481,2,1,3,TA,1,6,1,Attchd,2,Y,0,36,3,2009,174000
859,10400,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1976,TA,TA,1090,Y,0,1370,2,0,3,TA,1,6,1,Attchd,2,Y,0,0,6,2009,152000
861,7642,4,Lvl,AllPub,Corner,Gtl,1Fam,7,8,1918,TA,TA,912,Y,0,1426,1,1,3,Gd,1,7,1,Detchd,1,Y,0,240,6,2007,189950
862,11625,4,Lvl,AllPub,Inside,Gtl,2fmCon,5,4,1965,TA,TA,1039,Y,0,1039,1,1,3,TA,1,6,0,Attchd,2,Y,0,0,4,2010,131500
863,9672,4,Lvl,AllPub,Corner,Gtl,1Fam,6,5,1984,TA,TA,1040,Y,0,1097,2,0,3,TA,1,6,0,Attchd,2,Y,0,0,5,2010,152000
864,7931,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1959,TA,TA,1148,Y,0,1148,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,7,2009,132500
865,8640,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2007,TA,TA,1372,Y,0,1372,2,0,3,Gd,1,6,0,Attchd,2,Y,0,140,5,2008,250580
868,6970,4,Lvl,AllPub,Corner,Gtl,1Fam,4,5,1961,TA,TA,1040,Y,0,1120,1,1,3,Fa,1,5,0,Attchd,2,Y,0,0,5,2007,129000
870,9938,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1993,TA,TA,1050,Y,0,1949,2,1,3,Gd,1,8,1,Attchd,2,Y,0,90,6,2010,236000
871,6600,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1962,TA,TA,894,N,0,894,1,0,2,TA,1,5,0,Detchd,1,Y,0,0,8,2009,109500
872,8750,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1998,TA,TA,804,Y,0,1682,2,1,3,Gd,1,7,0,Attchd,2,Y,0,77,6,2010,200500
873,8892,4,Lvl,AllPub,Corner,Gtl,1Fam,5,7,1953,TA,TA,105,Y,0,910,1,0,3,Gd,1,5,0,Attchd,2,Y,0,0,10,2008,116000
874,12144,4,Lvl,AllPub,Inside,Gtl,1Fam,5,7,1949,TA,TA,832,Y,232,1268,1,0,3,TA,1,6,1,Attchd,1,Y,0,28,9,2009,133000
875,5720,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1941,TA,TA,676,Y,0,1131,1,1,3,TA,1,5,0,Detchd,1,Y,0,0,8,2009,66500
876,9000,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2007,TA,TA,1184,Y,0,2610,2,1,4,Ex,1,11,1,BuiltIn,2,Y,0,364,8,2007,303477
877,25286,4,HLS,AllPub,Inside,Mod,1Fam,4,5,1963,TA,TA,1064,Y,0,,1,0,3,TA,1,5,0,Attchd,2,Y,0,0,1,2007,132250
878,8834,4,Lvl,AllPub,Inside,Gtl,1Fam,9,5,2004,TA,TA,1462,Y,0,2224,2,1,4,Ex,1,10,1,Attchd,3,Y,0,0,6,2009,350000
881,7024,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,2005,TA,Gd,1090,Y,0,1090,1,1,2,TA,1,5,0,Attchd,2,Y,0,49,6,2007,157000
884,6204,4,Bnk,AllPub,Inside,Gtl,1Fam,4,5,1912,TA,Fa,795,N,481,2230,1,0,5,TA,1,10,0,Detchd,1,Y,0,188,3,2006,118500
885,7150,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1967,TA,TA,892,Y,0,892,1,0,3,TA,1,5,0,Attchd,1,Y,0,0,7,2009,100000
887,8393,4,Lvl,AllPub,Corner,Gtl,Duplex,5,5,1959,TA,TA,1626,Y,0,1712,2,0,4,TA,2,8,0,Attchd,2,Y,0,54,6,2006,145000
890,12160,4,Lvl,AllPub,Inside,Gtl,1Fam,6,4,1953,TA,TA,1505,Y,0,1505,1,0,2,TA,1,6,1,Attchd,2,Y,0,0,2,2009,149500
891,8064,4,Lvl,AllPub,Corner,Gtl,1Fam,5,7,1949,Gd,TA,672,Y,0,924,1,0,3,TA,1,6,1,Detchd,2,Y,0,0,7,2007,122900
892,11184,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1978,TA,TA,918,Y,0,1683,2,1,3,TA,1,7,1,Attchd,2,Y,0,0,7,2009,172500
893,8414,4,Lvl,AllPub,Inside,Gtl,1Fam,6,8,1963,TA,TA,1059,Y,0,1068,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,2,2006,154500
894,13284,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1954,TA,TA,1383,Y,0,1383,1,0,3,TA,1,6,1,Attchd,1,Y,0,116,6,2008,165000
895,7018,4,Bnk,AllPub,Inside,Gtl,Duplex,5,5,1979,TA,NB,0,Y,0,1535,2,0,4,TA,2,8,0,Attchd,2,Y,0,0,6,2009,118858
896,7056,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1963,TA,TA,780,Y,0,1796,1,1,4,TA,1,8,1,Attchd,2,Y,0,50,10,2008,140000
897,8765,4,Lvl,AllPub,Inside,Gtl,1Fam,4,6,1936,TA,TA,951,N,0,951,1,0,2,TA,1,6,0,Detchd,1,Y,0,28,4,2006,106500
898,7018,4,Lvl,AllPub,Inside,Gtl,Duplex,5,5,1979,TA,NB,0,Y,0,2240,2,0,6,TA,2,12,0,Detchd,2,Y,0,0,6,2009,142953
900,6993,4,Lvl,AllPub,Inside,Gtl,1Fam,5,7,1961,TA,TA,912,Y,0,1236,1,0,3,TA,1,6,1,Attchd,1,Y,0,0,6,2006,135000
903,7875,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2003,TA,TA,783,Y,0,1509,2,1,3,Gd,1,8,1,Attchd,2,Y,0,75,7,2006,180000
906,9920,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1954,TA,TA,1056,Y,0,1063,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,2,2010,128000
911,11600,4,Lvl,AllPub,Corner,Gtl,Duplex,5,5,1960,TA,TA,1105,Y,0,2274,2,0,5,TA,2,12,0,Detchd,2,Y,0,0,1,2010,154300
913,6120,4,Lvl,AllPub,Inside,Gtl,1Fam,5,7,1925,TA,TA,768,N,0,1015,1,0,3,TA,1,6,0,Detchd,1,Y,0,0,7,2006,88000
914,6270,4,HLS,AllPub,Inside,Gtl,Duplex,5,6,1949,TA,TA,1001,N,0,2002,2,0,4,TA,2,8,0,2Types,3,Y,0,0,8,2007,145000
915,3000,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,2009,TA,TA,612,Y,0,1224,2,1,2,Gd,1,4,0,Detchd,2,Y,0,234,6,2009,173733
916,2001,4,Lvl,AllPub,Inside,Gtl,Twnhs,4,5,1970,TA,TA,546,Y,0,1092,1,1,3,TA,1,6,0,Attchd,1,Y,0,0,1,2007,75000
917,9000,4,Lvl,AllPub,Inside,Gtl,1Fam,2,3,1949,TA,TA,480,N,0,480,0,0,1,TA,1,4,0,Detchd,1,Y,0,0,10,2006,35311
918,17140,4,Lvl,AllPub,Inside,Gtl,1Fam,4,6,1956,TA,TA,1134,Y,0,1229,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,4,2009,135000
922,8777,4,Lvl,AllPub,Inside,Gtl,Duplex,5,7,1900,TA,TA,1272,Y,0,2200,2,2,4,TA,2,9,0,NA,0,N,0,70,9,2008,145900
923,10237,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,2005,TA,TA,1316,Y,0,1316,2,0,3,Gd,1,6,1,Attchd,2,Y,0,0,10,2006,169990
924,8012,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,1993,TA,TA,1604,Y,0,1617,2,0,2,Gd,1,5,1,Attchd,2,Y,0,69,7,2008,193000
925,10240,4,Lvl,AllPub,Inside,Gtl,1Fam,6,6,1980,Gd,TA,1686,Y,0,1686,2,0,3,TA,1,7,1,Attchd,2,Y,0,131,5,2006,207500
927,11999,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2003,TA,TA,1181,Y,0,2374,2,1,4,Ex,1,10,1,BuiltIn,3,Y,0,100,5,2007,285000
928,9900,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1968,TA,TA,832,Y,0,1978,2,1,4,TA,1,9,1,Attchd,2,Y,0,43,4,2008,176000
929,11838,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2001,TA,TA,1753,Y,0,1788,2,0,3,Ex,1,7,1,Attchd,2,Y,0,151,6,2009,236500
932,9100,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1965,TA,TA,925,Y,0,925,1,0,2,TA,1,5,0,Detchd,1,Y,0,0,7,2009,117500
934,8487,4,Lvl,AllPub,FR2,Gtl,1Fam,7,5,2004,TA,TA,1500,Y,0,1500,2,0,3,Gd,1,6,0,Attchd,2,Y,0,36,8,2009,190000
937,10083,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2003,TA,TA,1176,Y,0,1200,2,0,2,Gd,1,5,0,Attchd,2,Y,0,41,8,2009,184900
938,9675,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2005,TA,TA,1113,Y,0,1971,2,1,3,Gd,1,8,1,Attchd,2,Y,0,48,2,2009,253000
939,8760,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2006,TA,Gd,1391,Y,0,1962,2,1,3,Gd,1,7,0,Attchd,3,Y,0,90,8,2006,239799
940,24090,4,Lvl,AllPub,Inside,Gtl,1Fam,7,7,1940,Gd,TA,1032,Y,0,2403,2,0,4,TA,1,10,2,Attchd,1,Y,0,0,6,2010,244400
944,25000,4,Low,AllPub,Inside,Gtl,Duplex,5,4,1967,TA,TA,1632,Y,0,1632,2,0,4,TA,2,8,0,Attchd,2,P,0,0,6,2007,143000
946,8820,4,Lvl,AllPub,Corner,Gtl,1Fam,5,6,1890,TA,TA,1088,Y,120,1869,1,0,2,TA,1,7,0,Detchd,2,Y,0,0,9,2009,124900
947,8163,4,Lvl,AllPub,Inside,Gtl,1Fam,5,6,1959,Gd,TA,1144,Y,0,1144,1,0,3,TA,1,6,1,Attchd,1,Y,0,0,3,2006,143000
948,14536,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2002,TA,TA,1616,Y,0,1629,2,0,3,Gd,1,9,1,Attchd,3,Y,0,252,11,2007,270000
950,9360,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1972,TA,TA,1161,Y,0,1381,1,1,3,Gd,1,5,1,Attchd,2,Y,0,0,3,2010,197500
951,7200,4,Lvl,AllPub,Inside,Gtl,1Fam,5,8,1950,TA,TA,864,Y,0,864,1,0,3,Gd,1,5,0,Detchd,2,Y,0,0,7,2007,129000
952,7800,4,Lvl,AllPub,Corner,Gtl,1Fam,5,5,1965,TA,TA,828,Y,0,965,1,0,3,TA,1,6,0,Detchd,1,Y,0,0,7,2006,119900
953,7200,4,Lvl,AllPub,Inside,Gtl,1Fam,5,8,1972,Gd,TA,768,Y,0,768,1,0,2,TA,1,5,0,Detchd,1,Y,0,0,4,2009,133900
957,1300,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,6,1980,TA,TA,561,Y,0,1229,1,1,2,TA,1,5,1,Attchd,2,Y,0,0,5,2009,124000
958,7420,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1962,TA,TA,1057,Y,0,1057,1,0,3,TA,1,6,0,Detchd,2,Y,0,0,4,2007,132000
959,8450,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2003,TA,TA,1337,Y,0,1337,2,0,3,Gd,1,6,0,Attchd,2,Y,0,39,10,2007,185000
960,2572,4,Lvl,AllPub,FR2,Gtl,Twnhs,7,5,1999,TA,TA,696,Y,0,1416,2,1,3,Gd,1,6,0,Detchd,2,Y,0,44,5,2010,155000
963,2308,4,Lvl,AllPub,Corner,Gtl,TwnhsE,6,6,1976,TA,TA,804,Y,0,1548,2,1,3,Gd,1,7,1,Detchd,2,Y,0,0,7,2007,155000
965,11316,4,Lvl,AllPub,Corner,Gtl,1Fam,7,5,2002,TA,TA,817,Y,0,1894,2,1,4,Gd,1,8,1,BuiltIn,2,Y,0,40,2,2010,214900
966,10237,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,2005,TA,TA,783,Y,0,1484,2,1,3,Gd,1,8,1,Attchd,2,Y,0,72,7,2007,178900
969,5925,4,Lvl,AllPub,Inside,Gtl,1Fam,3,6,1910,TA,TA,600,N,0,968,1,0,2,TA,1,6,0,NA,0,Y,0,0,5,2009,37900
970,10382,4,Lvl,AllPub,Inside,Gtl,2fmCon,6,5,1958,Fa,TA,588,Y,0,1095,1,0,2,TA,1,6,0,Attchd,1,Y,0,0,3,2006,140000
971,10800,4,Lvl,AllPub,Inside,Gtl,1Fam,4,4,1949,TA,TA,720,N,0,1192,1,1,4,TA,1,6,0,NA,0,Y,0,0,12,2006,135000
972,2268,4,Lvl,AllPub,Inside,Gtl,Twnhs,7,5,2003,TA,TA,764,Y,0,1626,2,0,2,Gd,1,6,0,BuiltIn,2,Y,0,27,7,2009,173000
973,7892,4,Lvl,AllPub,Inside,Gtl,TwnhsE,6,5,1979,TA,TA,918,Y,0,918,2,0,2,TA,1,5,1,Attchd,1,Y,0,0,4,2010,99500
974,11639,4,Lvl,AllPub,Corner,Gtl,1Fam,7,5,2007,TA,TA,1428,Y,0,1428,2,0,3,Gd,1,6,0,Attchd,2,Y,0,120,12,2008,182000
976,2651,4,Lvl,AllPub,FR2,Gtl,Twnhs,7,5,2000,TA,TA,673,Y,0,1382,2,1,3,Gd,1,6,0,Detchd,2,Y,0,50,4,2006,165000
979,9450,4,Bnk,AllPub,Inside,Mod,1Fam,4,5,1954,TA,TA,894,Y,0,894,1,0,3,TA,1,5,0,Detchd,2,Y,0,0,5,2007,110000
980,8816,4,Lvl,AllPub,Corner,Gtl,1Fam,5,6,1963,TA,TA,1121,Y,0,1121,1,0,3,TA,1,5,0,Detchd,2,Y,0,80,6,2009,139000
983,3182,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2007,TA,TA,1266,Y,0,1266,2,0,2,Gd,1,6,1,Attchd,2,Y,0,16,3,2008,159895
984,11250,4,Lvl,AllPub,Corner,Gtl,1Fam,8,5,2002,TA,TA,1128,Y,0,2290,2,1,4,Gd,1,9,1,Attchd,2,Y,0,0,5,2008,255900
985,10125,4,Lvl,AllPub,Inside,Gtl,Duplex,5,5,1977,TA,NB,0,Y,0,1734,2,0,4,Gd,2,8,0,Attchd,2,Y,0,0,8,2009,126000
986,10880,4,Lvl,AllPub,Inside,Gtl,2fmCon,5,5,1950,TA,TA,1164,N,0,1164,1,0,3,TA,1,5,0,Detchd,1,Y,0,48,8,2008,125000
987,5310,4,Lvl,AllPub,Corner,Gtl,1Fam,6,8,1910,Gd,Fa,485,Y,0,1635,1,0,2,Gd,1,5,0,Attchd,1,Y,0,0,6,2006,117000
990,8125,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2006,TA,Gd,770,Y,0,1576,2,1,3,Gd,1,6,0,Attchd,2,Y,0,50,8,2006,197000
991,9452,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,1997,TA,TA,1396,Y,0,2392,2,1,3,Gd,1,7,1,Attchd,3,Y,0,70,6,2006,348000
992,17671,4,Lvl,AllPub,Corner,Gtl,1Fam,8,9,1882,Gd,TA,916,Y,0,1742,1,1,4,Gd,1,8,1,Attchd,2,P,0,169,11,2009,168000
993,9760,4,Lvl,AllPub,Inside,Mod,1Fam,6,8,1964,TA,TA,822,Y,0,1851,2,1,3,Gd,1,7,1,Attchd,2,Y,0,42,7,2007,187000
994,8846,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,2005,TA,TA,750,Y,0,1500,2,1,3,Gd,1,6,0,Attchd,2,Y,0,35,8,2006,173900
995,12456,4,Lvl,AllPub,FR2,Gtl,1Fam,10,5,2006,TA,TA,1700,Y,0,1718,2,0,3,Ex,1,7,1,Attchd,3,Y,0,48,7,2009,337500
999,9786,4,Lvl,AllPub,Inside,Gtl,1Fam,3,4,1922,TA,Fa,1007,N,0,1077,1,0,3,TA,1,6,1,Detchd,1,P,0,100,5,2006,91000
1000,6762,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2006,TA,TA,1187,Y,0,1208,2,0,2,Gd,1,6,0,Attchd,2,Y,0,61,2,2010,206000
1001,10206,4,Lvl,AllPub,Corner,Gtl,1Fam,3,3,1952,TA,NB,0,N,0,944,1,0,2,Fa,1,4,0,Detchd,2,Y,0,0,7,2009,82000
1002,5400,4,Lvl,AllPub,Corner,Gtl,1Fam,5,6,1920,TA,TA,691,Y,0,691,1,0,2,Ex,1,4,0,Detchd,1,N,0,20,1,2007,86000
1005,3182,4,Lvl,AllPub,Inside,Gtl,TwnhsE,7,5,2005,TA,TA,1346,Y,0,1504,2,0,1,Gd,1,7,1,Attchd,2,Y,0,0,5,2009,181000
1006,8385,4,Lvl,AllPub,Inside,Gtl,1Fam,5,8,1977,TA,Gd,985,Y,0,985,2,0,3,TA,1,6,0,Attchd,1,Y,0,0,11,2008,149900
1008,2217,4,Lvl,AllPub,Inside,Gtl,TwnhsE,4,4,1970,TA,TA,546,Y,0,1092,1,1,3,TA,1,6,0,Attchd,1,Y,0,0,8,2009,88000
1010,6000,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1926,Fa,TA,1008,Y,514,1522,2,0,4,TA,1,7,0,NA,0,P,0,0,6,2006,102000
1011,21286,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1948,TA,TA,720,Y,0,1271,2,0,4,TA,1,7,1,Attchd,1,Y,0,0,8,2008,135000
1012,9825,4,Lvl,AllPub,Inside,Gtl,Duplex,5,5,1965,TA,NB,0,N,0,1664,2,0,4,TA,2,8,0,NA,0,Y,0,0,5,2010,100000
1013,10592,4,Lvl,AllPub,Inside,Gtl,1Fam,6,7,1923,Gd,Fa,602,Y,0,1502,1,1,3,Gd,1,7,2,Detchd,1,Y,0,0,8,2007,165000
1014,7200,4,Lvl,AllPub,Inside,Gtl,1Fam,5,4,1910,TA,TA,1022,N,0,1022,1,0,2,TA,1,4,0,Detchd,1,Y,0,30,6,2009,85000
1015,11664,4,Lvl,AllPub,Inside,Gtl,1Fam,6,5,1948,TA,Fa,1082,Y,0,1082,1,0,2,TA,1,5,1,Detchd,1,Y,0,130,11,2007,119200
1016,8400,4,Lvl,AllPub,Inside,Gtl,1Fam,8,6,2001,TA,TA,810,Y,0,1665,2,1,3,Gd,1,6,0,Attchd,2,Y,0,45,11,2009,227000
1017,11883,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1996,TA,TA,1504,Y,0,1504,2,0,3,Gd,1,6,1,Attchd,2,Y,0,66,6,2009,203000
1020,3013,4,Lvl,AllPub,Inside,Gtl,TwnhsE,7,5,2005,TA,TA,1362,Y,0,1506,2,0,2,Gd,1,6,1,Attchd,2,Y,0,20,4,2006,213490
1021,7024,4,Lvl,AllPub,Inside,Gtl,1Fam,4,5,2005,TA,TA,1132,Y,0,1132,1,1,2,Gd,1,5,0,Attchd,2,Y,0,64,6,2008,176000
1022,7406,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2006,TA,TA,1199,Y,0,1220,2,0,2,Gd,1,6,0,Attchd,2,Y,0,54,7,2006,194000
1023,9439,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1930,TA,TA,912,Y,0,1248,1,0,2,TA,1,6,0,Detchd,1,Y,0,0,3,2007,87000
1024,3182,4,Lvl,AllPub,Inside,Gtl,TwnhsE,7,5,2005,TA,Gd,1346,Y,0,1504,2,0,2,Gd,1,7,1,Attchd,2,Y,0,20,5,2008,191000
1026,7700,4,Lvl,AllPub,Corner,Gtl,1Fam,5,5,1972,TA,TA,882,Y,0,882,1,0,3,TA,1,5,0,Detchd,2,Y,0,0,3,2007,112500
1027,9300,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1960,TA,TA,1268,Y,0,1264,1,0,3,TA,1,6,2,Attchd,2,Y,0,0,4,2010,167500
1029,9492,4,Lvl,AllPub,Inside,Gtl,1Fam,5,5,1941,TA,TA,768,Y,0,1376,1,0,3,TA,1,6,1,Attchd,1,Y,0,0,4,2007,105000
1030,1680,4,Lvl,AllPub,Inside,Gtl,Twnhs,6,7,1972,TA,TA,672,Y,0,1218,1,1,3,TA,1,7,0,Detchd,1,Y,0,28,5,2006,118000
1031,7082,4,Lvl,AllPub,Inside,Gtl,2fmCon,5,8,1916,TA,TA,686,Y,0,1928,2,0,5,TA,2,10,0,NA,0,N,0,0,7,2006,160000
1032,15863,4,Lvl,AllPub,Corner,Gtl,1Fam,7,3,1920,TA,TA,824,Y,397,3082,2,1,5,TA,1,12,2,Basment,2,Y,0,63,8,2009,197000
1034,8125,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,2002,TA,TA,1654,Y,0,1654,2,0,3,Gd,1,6,0,Attchd,3,Y,0,136,2,2006,230000
1035,6305,4,Bnk,AllPub,Inside,Gtl,1Fam,5,7,1938,Gd,Fa,920,Y,0,954,1,0,2,Fa,1,5,1,Basment,1,Y,0,0,6,2007,119750
1038,9240,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,2001,TA,TA,1055,Y,0,2263,2,1,3,Gd,1,7,1,BuiltIn,2,Y,0,45,9,2008,287000
1039,1533,4,Lvl,AllPub,Inside,Gtl,Twnhs,4,6,1970,TA,TA,546,Y,0,1344,1,1,3,TA,1,6,1,NA,0,Y,0,0,5,2009,97000
1040,1477,4,Lvl,AllPub,Inside,Gtl,TwnhsE,4,4,1970,TA,TA,630,Y,0,630,1,0,1,TA,1,3,0,Attchd,1,Y,0,0,4,2009,80000
1041,13125,4,Lvl,AllPub,Corner,Gtl,1Fam,5,4,1957,TA,TA,1134,Y,0,1803,2,0,3,TA,1,8,1,Attchd,2,Y,0,0,1,2006,155000
1042,9130,4,Lvl,AllPub,Inside,Gtl,1Fam,6,8,1966,TA,TA,800,Y,0,1632,1,1,4,Gd,1,7,0,Attchd,2,Y,0,40,7,2008,173000
1044,11839,4,Lvl,AllPub,Inside,Gtl,1Fam,7,5,1990,TA,TA,1475,Y,0,2329,2,1,4,Gd,1,10,1,Attchd,2,Y,0,121,5,2008,262280
1045,9600,4,Lvl,AllPub,Inside,Gtl,1Fam,8,5,1981,TA,TA,2524,Y,0,2524,2,1,4,Gd,1,9,1,Attchd,2,Y,0,120,7,2009,278000
1049,21750,4,Lvl,AllPub,Inside,Gtl,1Fam,5,4,1960,Fa,NB,0,Y,0,1771,1,0,3,TA,1,9,1,Attchd,2,Y,0,0,11,2009,115000
1050,11100,4,Low,AllPub,Inside,Gtl,1Fam,4,7,1946,TA,NB,0,Y,0,930,1,0,2,Gd,1,6,0,Detchd,1,Y,0,0,4,2010,84900
1053,9500,4,Lvl,AllPub,Corner,Gtl,1Fam,6,6,1964,TA,TA,816,Y,0,1977,1,1,4,TA,1,9,1,Attchd,2,Y,0,52,6,2007,165000
1054,8562,4,Lvl,AllPub,Inside,Mod,1Fam,5,6,1957,TA,TA,1216,Y,0,1526,1,0,4,TA,1,7,1,Basment,1,Y,0,78,5,2010,144500
